external_id,source,name,category,equipment_json,primary_muscles_json,secondary_muscles_json,gif_rel_path,axes_json
1TVoin7,ExerciseDB,barbell lying triceps extension double,arms_upper,"[""barbell""]","[""triceps""]","[""shoulders""]",gif/1TVoin7.gif,"{""category"":""arms_upper"",""equipment"":[""barbell""],""muscles"":[""triceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""isolation"",""engine_key"":""arms_upper_isolation_external""}"
F56Xpw3,ExerciseDB,fierce weighted straight bar dip,chest,"[""weighted""]","[""pectorals""]","[""triceps"",""shoulders""]",gif/F56Xpw3.gif,"{""category"":""chest"",""equipment"":[""weighted""],""muscles"":[""pectorals""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""chest_other_external""}"
xcLntTC,ExerciseDB,slow leg pull in flat bench,core,"[""bodyweight""]","[""abdominals""]","[""hip_flexors"",""lower_back""]",gif/xcLntTC.gif,"{""category"":""core"",""equipment"":[""bodyweight""],""muscles"":[""abdominals""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""pull"",""engine_key"":""core_pull_bodyweight""}"
3nvEbbF,ExerciseDB,cable twisting pull with intensified,back,"[""cable""]","[""latissimus_dorsi""]","[""shoulders"",""biceps""]",gif/3nvEbbF.gif,"{""category"":""back"",""equipment"":[""cable""],""muscles"":[""latissimus_dorsi""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""pull"",""engine_key"":""back_pull_external""}"
HZgQPxh,ExerciseDB,suspended abdominal fallout - inclined variation,core,"[""bodyweight""]","[""abdominals""]","[""obliques"",""hip_flexors""]",gif/HZgQPxh.gif,"{""category"":""core"",""equipment"":[""bodyweight""],""muscles"":[""abdominals""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""other"",""engine_key"":""core_other_bodyweight""}"
vpleANJ,ExerciseDB,inclined style pelvic tilt into bridge,legs_upper,"[""bodyweight""]","[""gluteus""]","[""hamstrings"",""abdominals""]",gif/vpleANJ.gif,"{""category"":""legs_upper"",""equipment"":[""bodyweight""],""muscles"":[""gluteus""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""other"",""engine_key"":""legs_upper_other_bodyweight""}"
sJElUUI,ExerciseDB,dumbbell incline one arm press on exercise ball modified,chest,"[""dumbbell""]","[""pectorals""]","[""shoulders"",""triceps""]",gif/sJElUUI.gif,"{""category"":""chest"",""equipment"":[""dumbbell""],""muscles"":[""pectorals""],""unilateral"":true,""load_type"":""external"",""movement_pattern"":""push"",""engine_key"":""chest_push_external""}"
eZ79rbI,ExerciseDB,cable kneeling rear delt row (with rope) (male) expanded,shoulders,"[""cable""]","[""deltoids""]","[""trapezius"",""rhomboids"",""biceps""]",gif/eZ79rbI.gif,"{""category"":""shoulders"",""equipment"":[""cable""],""muscles"":[""deltoids""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""pull"",""engine_key"":""shoulders_pull_external""}"
syUwUKY,ExerciseDB,rotated dumbbell pronate-grip triceps extension,arms_upper,"[""dumbbell""]","[""triceps""]","[""forearms""]",gif/syUwUKY.gif,"{""category"":""arms_upper"",""equipment"":[""dumbbell""],""muscles"":[""triceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""isolation"",""engine_key"":""arms_upper_isolation_external""}"
4H86mXM,ExerciseDB,sled 45 degrees one leg press pointed,legs_upper,"[""machine""]","[""gluteus""]","[""quadriceps"",""hamstrings"",""gastrocnemius""]",gif/4H86mXM.gif,"{""category"":""legs_upper"",""equipment"":[""machine""],""muscles"":[""gluteus""],""unilateral"":true,""load_type"":""external"",""movement_pattern"":""push"",""engine_key"":""legs_upper_push_external""}"
mAYqY4M,ExerciseDB,stretched full planche push-up,chest,"[""bodyweight""]","[""pectorals""]","[""shoulders"",""triceps"",""abdominals""]",gif/mAYqY4M.gif,"{""category"":""chest"",""equipment"":[""bodyweight""],""muscles"":[""pectorals""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""push"",""engine_key"":""chest_push_bodyweight""}"
vobtVkm,ExerciseDB,calf push stretch with hands against wall elite,legs_lower,"[""bodyweight""]","[""gastrocnemius""]","[""hamstrings""]",gif/vobtVkm.gif,"{""category"":""legs_lower"",""equipment"":[""bodyweight""],""muscles"":[""gastrocnemius""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""push"",""engine_key"":""legs_lower_push_bodyweight""}"
xOXZJRZ,ExerciseDB,clock push-up extreme,chest,"[""bodyweight""]","[""pectorals""]","[""triceps"",""shoulders"",""abdominals""]",gif/xOXZJRZ.gif,"{""category"":""chest"",""equipment"":[""bodyweight""],""muscles"":[""pectorals""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""push"",""engine_key"":""chest_push_bodyweight""}"
V7rWsT5,ExerciseDB,lever military press with strength,shoulders,"[""machine""]","[""deltoids""]","[""triceps"",""upper_pectorals""]",gif/V7rWsT5.gif,"{""category"":""shoulders"",""equipment"":[""machine""],""muscles"":[""deltoids""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""push"",""engine_key"":""shoulders_push_external""}"
v6EKk0O,ExerciseDB,half knee bends (male) with blunt,conditioning,"[""bodyweight""]","[""cardiovascular""]","[""quadriceps"",""hamstrings"",""gluteus""]",gif/v6EKk0O.gif,"{""category"":""conditioning"",""equipment"":[""bodyweight""],""muscles"":[""cardiovascular""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""other"",""engine_key"":""conditioning_other_bodyweight""}"
omsF3RN,ExerciseDB,dynamic style band side triceps extension,arms_upper,"[""band""]","[""triceps""]","[""shoulders""]",gif/omsF3RN.gif,"{""category"":""arms_upper"",""equipment"":[""band""],""muscles"":[""triceps""],""unilateral"":false,""load_type"":""elastic"",""movement_pattern"":""isolation"",""engine_key"":""arms_upper_isolation_elastic""}"
pNIKolI,ExerciseDB,exercise ball seated triceps stretch wide,arms_upper,"[""ball""]","[""triceps""]","[""shoulders""]",gif/pNIKolI.gif,"{""category"":""arms_upper"",""equipment"":[""ball""],""muscles"":[""triceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""arms_upper_other_external""}"
0I5fUyn,ExerciseDB,band underhand pulldown with classic,back,"[""band""]","[""latissimus_dorsi""]","[""biceps"",""forearms""]",gif/0I5fUyn.gif,"{""category"":""back"",""equipment"":[""band""],""muscles"":[""latissimus_dorsi""],""unilateral"":false,""load_type"":""elastic"",""movement_pattern"":""pull"",""engine_key"":""back_pull_elastic""}"
W1p7BND,ExerciseDB,chest stretch with exercise ball partial,chest,"[""ball""]","[""pectorals""]","[""shoulders"",""triceps""]",gif/W1p7BND.gif,"{""category"":""chest"",""equipment"":[""ball""],""muscles"":[""pectorals""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""chest_other_external""}"
9vz4JlC,ExerciseDB,weighted lunge with swing twisted,legs_upper,"[""weighted""]","[""gluteus""]","[""quadriceps"",""hamstrings"",""gastrocnemius""]",gif/9vz4JlC.gif,"{""category"":""legs_upper"",""equipment"":[""weighted""],""muscles"":[""gluteus""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""squat"",""engine_key"":""legs_upper_squat_external""}"
PDHE73u,ExerciseDB,controlled band straight back stiff leg deadlift,legs_upper,"[""band""]","[""gluteus""]","[""hamstrings"",""lower_back""]",gif/PDHE73u.gif,"{""category"":""legs_upper"",""equipment"":[""band""],""muscles"":[""gluteus""],""unilateral"":false,""load_type"":""elastic"",""movement_pattern"":""hinge"",""engine_key"":""legs_upper_hinge_elastic""}"
vocve3e,ExerciseDB,gentle style dumbbell one leg fly on exercise ball,chest,"[""dumbbell""]","[""pectorals""]","[""shoulders"",""triceps""]",gif/vocve3e.gif,"{""category"":""chest"",""equipment"":[""dumbbell""],""muscles"":[""pectorals""],""unilateral"":true,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""chest_other_external""}"
u3UuCZu,ExerciseDB,intense kettlebell two arm row,back,"[""kettlebell""]","[""upper_back""]","[""biceps"",""forearms""]",gif/u3UuCZu.gif,"{""category"":""back"",""equipment"":[""kettlebell""],""muscles"":[""upper_back""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""pull"",""engine_key"":""back_pull_external""}"
j6uIfep,ExerciseDB,contracted kettlebell extended range one arm press on floor,chest,"[""kettlebell""]","[""pectorals""]","[""triceps"",""shoulders""]",gif/j6uIfep.gif,"{""category"":""chest"",""equipment"":[""kettlebell""],""muscles"":[""pectorals""],""unilateral"":true,""load_type"":""external"",""movement_pattern"":""push"",""engine_key"":""chest_push_external""}"
Dx2RIva,ExerciseDB,triple style sled one leg calf press on leg press,legs_lower,"[""machine""]","[""gastrocnemius""]","[""hamstrings"",""gluteus""]",gif/Dx2RIva.gif,"{""category"":""legs_lower"",""equipment"":[""machine""],""muscles"":[""gastrocnemius""],""unilateral"":true,""load_type"":""external"",""movement_pattern"":""push"",""engine_key"":""legs_lower_push_external""}"
Ul5OFSV,ExerciseDB,resistance band leg extension declined,legs_upper,"[""band""]","[""quadriceps""]","[""hamstrings""]",gif/Ul5OFSV.gif,"{""category"":""legs_upper"",""equipment"":[""band""],""muscles"":[""quadriceps""],""unilateral"":false,""load_type"":""elastic"",""movement_pattern"":""isolation"",""engine_key"":""legs_upper_isolation_elastic""}"
1RIkUHT,ExerciseDB,dumbbell iron cross - improved variation,shoulders,"[""dumbbell""]","[""deltoids""]","[""triceps"",""chest""]",gif/1RIkUHT.gif,"{""category"":""shoulders"",""equipment"":[""dumbbell""],""muscles"":[""deltoids""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""shoulders_other_external""}"
IBj3nsn,ExerciseDB,quick feet v. 2 with bent,legs_upper,"[""bodyweight""]","[""quadriceps""]","[""gastrocnemius"",""hamstrings""]",gif/IBj3nsn.gif,"{""category"":""legs_upper"",""equipment"":[""bodyweight""],""muscles"":[""quadriceps""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""other"",""engine_key"":""legs_upper_other_bodyweight""}"
3QgteDK,ExerciseDB,barbell wide reverse grip bench press horizontal,chest,"[""barbell""]","[""pectorals""]","[""triceps"",""shoulders""]",gif/3QgteDK.gif,"{""category"":""chest"",""equipment"":[""barbell""],""muscles"":[""pectorals""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""push"",""engine_key"":""chest_push_external""}"
DoEYq4s,ExerciseDB,sissy squat isolation,legs_upper,"[""bodyweight""]","[""quadriceps""]","[""gastrocnemius"",""gluteus""]",gif/DoEYq4s.gif,"{""category"":""legs_upper"",""equipment"":[""bodyweight""],""muscles"":[""quadriceps""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""squat"",""engine_key"":""legs_upper_squat_bodyweight""}"
fF6GKVh,ExerciseDB,chair leg extended stretch with modified,legs_upper,"[""bodyweight""]","[""quadriceps""]","[""hamstrings"",""gastrocnemius""]",gif/fF6GKVh.gif,"{""category"":""legs_upper"",""equipment"":[""bodyweight""],""muscles"":[""quadriceps""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""other"",""engine_key"":""legs_upper_other_bodyweight""}"
8yBgwBS,ExerciseDB,cable concentration curl tempo,arms_upper,"[""cable""]","[""biceps""]","[""forearms""]",gif/8yBgwBS.gif,"{""category"":""arms_upper"",""equipment"":[""cable""],""muscles"":[""biceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""isolation"",""engine_key"":""arms_upper_isolation_external""}"
oMwyl17,ExerciseDB,intense barbell straight leg deadlift,legs_upper,"[""barbell""]","[""hamstrings""]","[""gluteus"",""lower_back""]",gif/oMwyl17.gif,"{""category"":""legs_upper"",""equipment"":[""barbell""],""muscles"":[""hamstrings""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""hinge"",""engine_key"":""legs_upper_hinge_external""}"
KWyEjtI,ExerciseDB,precision style lever bent-over row with v-bar,back,"[""machine""]","[""upper_back""]","[""biceps"",""forearms""]",gif/KWyEjtI.gif,"{""category"":""back"",""equipment"":[""machine""],""muscles"":[""upper_back""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""pull"",""engine_key"":""back_pull_external""}"
gMyx3Qn,ExerciseDB,high style scapula push-up,chest,"[""bodyweight""]","[""serratus_anterior""]","[""triceps"",""shoulders""]",gif/gMyx3Qn.gif,"{""category"":""chest"",""equipment"":[""bodyweight""],""muscles"":[""serratus_anterior""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""push"",""engine_key"":""chest_push_bodyweight""}"
EqHIIjJ,ExerciseDB,barbell reverse preacher curl inclined,arms_upper,"[""barbell""]","[""biceps""]","[""forearms""]",gif/EqHIIjJ.gif,"{""category"":""arms_upper"",""equipment"":[""barbell""],""muscles"":[""biceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""isolation"",""engine_key"":""arms_upper_isolation_external""}"
7y9JIMj,ExerciseDB,lever reverse grip preacher curl with precision,arms_upper,"[""machine""]","[""biceps""]","[""forearms""]",gif/7y9JIMj.gif,"{""category"":""arms_upper"",""equipment"":[""machine""],""muscles"":[""biceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""isolation"",""engine_key"":""arms_upper_isolation_external""}"
58rdhvL,ExerciseDB,narrow style band jack knife sit-up,core,"[""band""]","[""abdominals""]","[""hip_flexors""]",gif/58rdhvL.gif,"{""category"":""core"",""equipment"":[""band""],""muscles"":[""abdominals""],""unilateral"":false,""load_type"":""elastic"",""movement_pattern"":""pull"",""engine_key"":""core_pull_elastic""}"
Ql4g5s8,ExerciseDB,forward lunge (male) with bench,legs_upper,"[""bodyweight""]","[""gluteus""]","[""quadriceps"",""hamstrings"",""gastrocnemius""]",gif/Ql4g5s8.gif,"{""category"":""legs_upper"",""equipment"":[""bodyweight""],""muscles"":[""gluteus""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""squat"",""engine_key"":""legs_upper_squat_bodyweight""}"
gTGciXz,ExerciseDB,alternating bear crawl,conditioning,"[""bodyweight""]","[""cardiovascular""]","[""abdominals"",""shoulders"",""triceps""]",gif/gTGciXz.gif,"{""category"":""conditioning"",""equipment"":[""bodyweight""],""muscles"":[""cardiovascular""],""unilateral"":true,""load_type"":""bodyweight"",""movement_pattern"":""other"",""engine_key"":""conditioning_other_bodyweight""}"
8gQo5Ss,ExerciseDB,single style cable standing crunch (with rope attachment),core,"[""cable""]","[""abdominals""]","[""obliques""]",gif/8gQo5Ss.gif,"{""category"":""core"",""equipment"":[""cable""],""muscles"":[""abdominals""],""unilateral"":true,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""core_other_external""}"
PKlXuJW,ExerciseDB,rough band push sit-up,core,"[""band""]","[""abdominals""]","[""shoulders"",""chest""]",gif/PKlXuJW.gif,"{""category"":""core"",""equipment"":[""band""],""muscles"":[""abdominals""],""unilateral"":false,""load_type"":""elastic"",""movement_pattern"":""push"",""engine_key"":""core_push_elastic""}"
Qj0HRAZ,ExerciseDB,fast style resistance band seated hip abduction,legs_upper,"[""band""]","[""abductors""]","[""gluteus"",""hamstrings""]",gif/Qj0HRAZ.gif,"{""category"":""legs_upper"",""equipment"":[""band""],""muscles"":[""abductors""],""unilateral"":false,""load_type"":""elastic"",""movement_pattern"":""other"",""engine_key"":""legs_upper_other_elastic""}"
IU4QNJ6,ExerciseDB,pure chin-up,back,"[""bodyweight""]","[""latissimus_dorsi""]","[""biceps"",""forearms""]",gif/IU4QNJ6.gif,"{""category"":""back"",""equipment"":[""bodyweight""],""muscles"":[""latissimus_dorsi""],""unilateral"":false,""load_type"":""bodyweight"",""movement_pattern"":""other"",""engine_key"":""back_other_bodyweight""}"
numr601,ExerciseDB,light lever standing chest press,chest,"[""machine""]","[""pectorals""]","[""shoulders"",""triceps""]",gif/numr601.gif,"{""category"":""chest"",""equipment"":[""machine""],""muscles"":[""pectorals""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""push"",""engine_key"":""chest_push_external""}"
hTLtkXL,ExerciseDB,resistance band seated shoulder press with declined,shoulders,"[""band""]","[""deltoids""]","[""triceps"",""upper_back""]",gif/hTLtkXL.gif,"{""category"":""shoulders"",""equipment"":[""band""],""muscles"":[""deltoids""],""unilateral"":false,""load_type"":""elastic"",""movement_pattern"":""push"",""engine_key"":""shoulders_push_elastic""}"
Um8xUAc,ExerciseDB,barbell prone incline curl with intensive,arms_upper,"[""barbell""]","[""biceps""]","[""forearms""]",gif/Um8xUAc.gif,"{""category"":""arms_upper"",""equipment"":[""barbell""],""muscles"":[""biceps""],""unilateral"":true,""load_type"":""external"",""movement_pattern"":""isolation"",""engine_key"":""arms_upper_isolation_external""}"
AdxxqfF,ExerciseDB,barbell standing reverse grip curl resistance,arms_upper,"[""barbell""]","[""biceps""]","[""forearms""]",gif/AdxxqfF.gif,"{""category"":""arms_upper"",""equipment"":[""barbell""],""muscles"":[""biceps""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""isolation"",""engine_key"":""arms_upper_isolation_external""}"
hjWjJEm,ExerciseDB,exercise ball hip flexor stretch pointed,legs_upper,"[""ball""]","[""gluteus""]","[""quadriceps"",""hamstrings""]",gif/hjWjJEm.gif,"{""category"":""legs_upper"",""equipment"":[""ball""],""muscles"":[""gluteus""],""unilateral"":false,""load_type"":""external"",""movement_pattern"":""other"",""engine_key"":""legs_upper_other_external""}"
8IbNZwc,ExerciseDB,rough band hip lift,legs_upper,"[""band""]","[""gluteus""]","[""hamstrings"",""quadriceps""]",gif/8IbNZwc.gif,"{""category"":""legs_upper"",""equipment"":[""band""],""muscles"":[""gluteus""],""unilateral"":false,""load_type"":""elastic"",""movement_pattern"":""other"",""engine_key"":""legs_upper_other_elastic""}"
